AGEP,SEX,RAC1P,HISP,SCHL,PINCP,MAR,ST,MIL,DIS,CIT,ENG,NP,JWTRNS,ESR,HINS1,TEN,PWGTP,state
41,2,1,1,20,90000,3,12,4,2,1,0,3,1,1,1,1,124,12
51,2,1,1,21,10900,1,12,4,1,1,0,2,0,6,2,1,113,12
41,1,1,1,18,17500,4,12,4,2,1,0,7,11,1,2,3,71,12
87,2,8,4,16,7200,2,12,4,1,4,4,3,0,6,2,1,490,12
78,2,1,1,22,19200,3,12,4,2,1,0,1,0,6,1,1,145,12
64,2,1,1,21,60000,3,12,4,1,1,0,1,11,1,1,1,86,12
73,2,1,1,21,34500,2,12,4,2,1,0,1,0,6,2,2,87,12
3,2,1,1,1,-19999,5,12,0,2,1,0,6,0,0,1,1,63,12
81,2,1,1,16,18000,2,12,4,1,1,0,1,0,6,2,1,105,12
32,1,8,2,12,36000,1,12,4,2,5,2,5,1,1,2,3,230,12
58,2,1,1,22,3000,1,12,4,2,1,0,2,11,1,1,2,54,12
17,1,1,1,14,3000,5,12,4,2,1,0,4,1,1,1,1,235,12
22,1,9,3,16,28000,5,12,4,2,1,1,4,1,1,1,1,302,12
8,2,1,1,4,-19999,5,12,0,2,1,0,8,0,0,1,1,323,12
43,2,1,1,22,58000,5,12,4,2,3,0,1,1,1,1,1,54,12
42,1,1,1,21,40660,5,12,4,2,1,0,2,1,1,2,3,107,12
59,2,1,1,21,60000,5,12,4,2,1,0,2,1,1,1,1,110,12
44,2,1,1,21,62000,5,12,4,2,1,0,2,1,1,1,2,577,12
44,2,1,1,21,70000,1,12,4,2,1,0,3,1,1,1,2,84,12
57,1,2,1,16,100000,1,12,4,2,1,0,3,1,1,1,1,149,12
34,1,8,3,16,55000,5,12,4,2,1,1,3,1,1,1,3,412,12
63,1,1,1,18,183500,1,12,2,2,1,0,3,1,1,2,1,76,12
40,1,1,1,17,40000,1,12,4,2,1,0,6,1,1,1,2,84,12
78,2,1,1,18,23800,3,12,4,2,4,0,1,0,6,1,2,66,12
22,1,1,1,19,0,5,12,4,2,1,0,4,0,6,1,1,37,12
74,2,1,1,22,19300,1,12,4,2,1,0,2,0,6,1,2,233,12
24,2,9,1,16,23000,5,12,4,2,1,0,3,1,1,2,2,106,12
71,1,1,1,19,14000,1,12,4,1,1,0,2,0,3,2,2,53,12
80,2,1,1,19,16600,2,12,4,2,1,0,1,0,6,2,2,68,12
14,2,1,1,11,-19999,5,12,0,2,5,0,5,0,0,2,3,363,12
39,2,2,1,19,0,5,12,4,2,1,0,3,0,6,2,3,625,12
82,2,1,1,15,36400,1,12,4,1,1,0,2,0,6,2,4,114,12
8,1,1,1,5,-19999,5,12,0,2,1,0,4,0,0,1,1,134,12
90,2,1,1,16,7200,2,12,4,2,1,0,1,0,6,2,2,51,12
25,1,2,1,16,38000,1,12,4,2,1,0,3,1,1,2,3,164,12
13,2,9,17,10,-19999,5,12,0,2,1,1,6,0,0,2,3,80,12
78,2,1,1,19,14800,3,12,4,2,1,0,1,0,6,2,1,80,12
14,2,2,1,10,-19999,5,12,0,2,1,1,7,0,0,1,1,216,12
4,1,1,1,1,-19999,5,12,0,2,1,0,3,0,0,2,3,162,12
11,2,2,1,8,-19999,5,12,0,2,1,0,3,0,0,2,2,455,12
46,1,1,1,15,60000,3,12,4,2,1,0,1,1,1,2,2,107,12
73,1,1,1,23,225000,1,12,4,2,1,0,2,11,1,2,2,111,12
71,1,9,3,18,11900,1,12,4,1,1,1,3,0,6,2,1,225,12
45,2,1,1,21,100000,1,12,4,2,4,1,3,11,1,1,1,556,12
50,2,1,1,20,120000,1,12,4,2,1,0,4,11,1,1,1,55,12
21,1,1,1,16,20000,5,12,4,2,1,0,4,1,1,1,1,220,12
40,1,2,1,18,24000,1,12,4,2,5,2,6,1,1,2,3,123,12
17,2,9,1,14,2000,5,12,4,2,1,0,5,1,1,2,3,148,12
12,2,1,1,10,-19999,5,12,0,2,1,0,3,0,0,1,1,376,12
72,1,6,1,20,10000,1,12,4,2,5,1,2,0,6,1,2,57,12
73,2,1,1,19,12000,1,12,4,1,1,0,3,0,6,2,1,83,12
20,2,1,1,18,0,5,12,4,2,1,0,1,0,6,1,0,120,12
53,2,2,1,20,39000,1,12,4,2,4,0,5,1,1,1,1,74,12
23,1,1,1,16,0,5,12,2,1,1,0,4,0,3,1,3,252,12
89,1,1,1,16,183000,2,12,2,2,1,0,1,0,6,2,0,71,12
69,2,2,1,13,33000,1,12,4,2,4,2,2,1,1,1,1,69,12
20,2,9,5,16,10000,5,12,4,2,5,1,5,2,1,1,1,148,12
46,2,9,19,16,10600,1,12,4,2,5,2,4,1,1,2,3,267,12
3,2,9,1,1,-19999,5,12,0,2,1,0,5,0,0,2,2,94,12
67,2,9,4,21,46500,1,12,4,2,4,1,2,1,1,2,1,371,12
47,1,1,1,19,0,3,12,4,1,1,1,1,0,6,2,0,33,12
61,2,9,16,15,5000,3,12,4,2,1,3,1,0,6,2,2,64,12
65,1,1,1,16,45000,1,12,4,2,1,0,4,1,1,2,1,32,12
68,1,9,4,21,7000,3,12,4,2,5,3,1,0,6,2,3,187,12
65,1,6,1,20,54100,1,12,2,2,1,0,2,0,6,2,1,97,12
30,1,8,2,19,45000,1,12,4,2,5,3,3,9,1,1,3,209,12
95,2,1,1,16,0,2,12,4,1,1,0,3,0,6,2,2,222,12
10,2,9,1,7,-19999,5,12,0,2,1,0,3,0,0,1,3,130,12
88,2,2,1,16,38800,3,12,4,2,1,0,1,0,6,1,3,64,12
11,2,1,1,7,-19999,5,12,0,2,5,0,4,0,0,1,3,165,12
67,2,1,1,18,57800,1,12,4,2,1,0,2,0,6,2,1,493,12
73,2,1,1,18,35000,3,12,4,2,1,0,4,0,6,2,2,87,12
9,1,2,1,6,-19999,5,12,0,2,1,0,4,0,0,1,2,139,12
28,2,2,1,16,21000,5,12,4,2,1,0,4,1,1,2,3,572,12
86,1,9,24,24,88600,1,12,2,1,1,0,2,0,6,2,2,97,12
1,2,6,1,0,-19999,5,12,0,2,1,0,4,0,0,2,2,94,12
14,1,9,3,12,-19999,5,12,0,2,2,1,4,0,0,2,1,263,12
91,2,1,4,1,20500,2,12,4,1,4,0,3,0,6,2,1,52,12
82,2,1,1,19,24500,1,12,4,2,1,0,2,0,6,2,4,98,12
12,1,9,4,10,-19999,5,12,0,2,4,1,4,0,0,2,1,82,12
3,1,2,1,1,-19999,5,12,0,2,5,0,7,0,0,2,1,542,12
36,1,9,16,16,50000,5,12,4,2,1,0,2,1,1,1,3,198,12
12,1,9,8,8,-19999,5,12,0,2,1,1,4,0,0,2,1,327,12
66,2,9,24,19,21800,3,12,4,1,4,2,1,2,1,2,2,150,12
76,2,1,1,22,28000,2,12,4,1,1,0,2,0,6,2,2,145,12
61,1,1,1,18,62000,1,12,4,1,1,0,2,1,1,2,2,144,12
15,1,8,24,13,0,5,12,0,2,1,0,3,0,0,2,1,222,12
7,2,9,3,4,-19999,5,12,0,2,1,0,6,0,0,2,1,93,12
47,1,1,1,21,225000,1,12,4,2,5,3,4,1,1,2,3,219,12
39,2,1,3,16,41000,5,12,4,2,1,0,7,1,1,2,1,74,12
40,2,1,2,17,4300,5,12,4,2,1,1,5,0,6,2,1,50,12
2,1,1,1,0,-19999,5,12,0,2,1,0,4,0,0,1,3,268,12
64,2,1,3,16,43800,3,12,4,2,1,2,1,1,1,1,3,162,12
34,1,1,1,7,55000,5,12,4,2,1,0,1,11,1,2,3,112,12
49,1,1,1,21,212900,1,12,2,1,1,0,3,0,6,2,1,64,12
80,2,1,1,16,0,1,12,4,1,1,0,2,0,6,2,2,118,12
72,1,1,1,19,94300,1,12,4,2,1,0,2,0,6,2,2,142,12
89,2,6,1,21,8000,2,12,4,1,4,0,2,0,6,2,2,48,12
1,2,1,1,0,-19999,5,12,0,2,1,0,4,0,0,2,3,96,12
73,2,1,1,16,21300,3,12,4,2,1,0,1,1,1,1,2,52,12
11,1,9,8,7,-19999,5,12,0,2,5,1,4,0,0,2,3,216,12
15,1,1,1,11,0,5,12,0,2,1,0,7,0,0,1,1,227,12
60,1,1,1,19,4700,3,12,3,1,1,0,1,0,6,1,2,102,12
69,2,1,1,21,70400,2,12,4,1,1,0,1,0,6,1,1,58,12
60,1,1,1,21,46000,1,12,4,2,1,0,3,11,1,2,1,31,12
34,2,1,1,22,58000,5,12,4,2,1,0,1,1,1,1,3,126,12
35,2,2,1,17,24000,5,12,4,1,1,0,1,0,6,2,0,52,12
62,2,2,1,16,0,1,12,4,1,1,1,2,0,6,1,2,219,12
50,1,2,1,16,40000,1,12,4,2,5,2,6,1,1,1,1,49,12
58,2,1,3,16,27000,1,12,4,2,1,1,2,1,1,1,1,193,12
55,2,1,1,20,60000,1,12,4,2,1,0,6,11,1,1,1,153,12
3,2,9,14,1,-19999,5,12,0,2,1,0,4,0,0,1,2,179,12
41,1,2,1,16,39000,1,12,4,2,5,0,4,1,1,2,3,496,12
10,1,2,1,7,-19999,5,12,0,2,1,0,4,0,0,2,3,116,12
69,2,1,1,16,10000,1,12,4,2,1,0,2,0,6,2,2,72,12
66,1,1,1,20,41700,1,12,4,2,1,0,2,0,6,1,2,505,12
63,2,1,1,16,25000,1,12,4,1,1,0,2,0,6,2,2,41,12
17,1,2,1,14,300,5,12,4,2,1,0,3,0,3,2,1,113,12
32,1,1,16,20,69000,1,12,4,2,5,4,3,1,1,1,3,214,12
68,1,2,1,16,18000,5,12,4,1,1,0,1,0,6,2,0,93,12
82,1,9,4,16,49600,1,12,4,1,4,1,2,0,6,2,2,122,12
24,2,2,1,19,60000,5,12,4,2,1,0,5,0,2,1,3,77,12
56,2,1,1,21,78000,5,12,4,2,1,0,2,11,1,1,2,62,12
63,2,2,1,9,9600,2,12,4,1,1,0,3,0,6,2,3,260,12
89,1,1,1,17,50700,1,12,2,1,1,0,6,0,6,1,1,35,12
13,2,1,1,10,-19999,5,12,0,2,1,0,3,0,0,2,1,130,12
55,1,9,4,16,39900,1,12,2,2,4,1,3,1,1,1,1,69,12
25,2,1,1,21,106000,5,12,4,2,1,0,3,1,1,1,3,83,12
34,2,8,14,21,0,1,12,4,2,5,2,4,0,6,1,2,172,12
42,2,1,1,22,82000,1,12,4,2,1,0,4,11,1,1,2,507,12
40,1,1,1,21,65000,1,12,4,2,1,0,5,11,1,1,1,88,12
30,1,8,15,21,35000,1,12,4,2,5,1,4,1,1,2,1,74,12
70,2,9,4,12,10000,3,12,4,1,4,4,4,0,6,2,1,117,12
29,2,1,1,17,15000,3,12,4,2,1,0,6,1,1,2,1,47,12
48,2,1,1,21,28000,3,12,4,1,1,0,3,1,1,2,3,13,12
67,1,9,4,22,58020,1,12,4,2,4,0,2,0,6,2,4,272,12
73,1,1,1,16,33500,1,12,4,2,4,1,2,0,6,2,2,282,12
79,2,1,1,17,17500,1,12,4,1,1,0,20,0,6,2,1,271,12
75,1,1,1,20,185500,3,12,2,1,1,0,1,1,1,2,3,76,12
31,2,1,1,19,19100,1,12,4,2,1,0,2,1,1,2,1,101,12
17,2,1,1,14,9620,5,12,4,2,1,0,7,1,1,1,1,107,12
12,2,1,1,9,-19999,5,12,0,2,1,0,5,0,0,2,1,106,12
71,2,1,1,21,84050,1,12,4,2,1,0,2,0,6,2,2,42,12
35,2,8,2,21,76000,3,12,4,2,1,1,2,0,6,2,2,173,12
69,1,1,1,20,23400,3,12,2,1,1,0,1,0,6,2,2,54,12
49,2,2,2,21,61000,3,12,4,2,1,1,3,1,1,1,1,219,12
29,2,2,1,16,1700,1,12,4,2,1,0,3,0,6,1,3,480,12
46,1,8,5,21,78000,1,12,4,2,1,1,5,1,1,1,1,246,12
42,1,1,1,21,83000,5,12,4,2,1,0,2,1,1,1,3,325,12
76,2,1,4,21,10400,3,12,4,2,4,3,1,0,6,2,2,123,12
30,2,1,1,21,8400,1,12,4,2,4,2,4,1,1,1,3,96,12
66,1,1,1,19,125000,1,12,4,2,1,0,3,1,1,2,2,168,12
16,2,9,2,14,0,5,12,0,2,1,0,4,0,6,1,1,190,12
32,1,2,1,21,16700,5,12,4,2,1,0,3,11,1,1,3,598,12
88,2,1,1,17,12000,2,12,4,2,1,0,1,0,6,2,2,70,12
28,2,1,1,23,60000,5,12,4,2,1,1,1,1,1,1,1,186,12
82,1,1,1,21,40500,5,12,4,2,1,0,1,0,6,2,1,301,12
41,2,9,4,14,0,5,12,4,2,5,3,5,0,6,2,2,185,12
78,1,1,4,20,1700,1,12,4,1,1,0,2,0,6,2,2,200,12
21,1,1,1,20,10000,5,12,4,2,1,0,1,10,1,2,3,151,12
26,1,1,1,18,65000,5,12,4,2,1,0,2,1,1,1,3,144,12
58,2,1,1,17,0,1,12,4,2,1,0,2,0,6,2,3,83,12
69,2,1,1,21,35000,5,12,4,2,1,0,1,0,6,2,1,76,12
62,1,1,1,16,22000,2,12,4,2,1,0,1,9,1,2,2,107,12
77,1,1,1,21,158000,1,12,2,2,1,0,2,0,6,2,2,44,12
40,1,2,1,16,25000,5,12,4,2,1,0,1,1,1,2,3,184,12
67,1,1,1,17,8100,1,12,4,1,1,0,3,0,6,2,2,599,12
55,2,2,1,21,42000,3,12,4,2,4,0,1,1,1,2,2,42,12
54,1,1,1,21,189000,1,12,4,2,1,0,2,11,1,1,1,68,12
9,1,1,1,7,-19999,5,12,0,2,1,1,5,0,0,2,1,64,12
78,1,1,1,20,42100,1,12,4,2,1,0,2,0,6,2,2,31,12
64,2,1,1,16,0,1,12,4,2,1,0,6,0,6,2,3,52,12
22,1,1,1,16,30000,5,12,4,2,1,0,3,1,1,2,3,397,12
36,1,8,5,20,72000,3,12,4,2,4,1,6,1,1,1,1,116,12
56,2,1,1,18,0,1,12,4,2,1,0,2,0,6,1,2,130,12
53,2,1,1,19,33300,1,12,4,2,1,0,2,1,1,1,1,74,12
34,2,1,3,24,40000,1,12,4,2,1,0,5,1,1,1,3,420,12
76,1,1,4,9,14400,3,12,4,2,4,4,2,0,6,2,2,163,12
1,2,9,17,0,-19999,5,12,0,2,1,0,4,0,0,2,2,116,12
25,2,1,1,23,78050,5,12,4,1,1,0,2,1,1,1,3,124,12
74,2,1,1,19,34800,1,12,4,2,5,0,2,0,6,2,2,106,12
68,2,1,4,1,7000,1,12,4,2,4,3,4,0,6,2,2,62,12
28,1,1,1,19,45000,5,12,4,2,1,0,3,1,1,1,1,72,12
47,2,1,1,16,34000,1,12,4,2,3,0,2,1,1,1,2,77,12
39,2,1,1,20,32000,5,12,4,2,1,0,5,1,1,1,2,115,12
20,1,1,1,16,0,5,12,4,2,1,0,7,0,6,2,1,400,12
80,2,1,1,16,25900,1,12,4,2,1,0,2,0,6,2,1,223,12
25,2,2,1,16,350,5,12,4,2,1,0,3,0,3,2,3,179,12
15,1,1,1,12,500,5,12,0,2,1,0,4,0,0,1,3,79,12
52,1,1,3,21,65000,1,12,4,2,1,2,4,1,1,1,1,54,12
61,1,2,1,16,23500,1,12,4,1,1,0,1,0,6,2,0,15,12
28,2,2,1,21,63000,5,12,4,2,1,0,1,3,1,1,3,356,12
32,1,6,1,1,35000,5,12,4,2,5,2,2,1,1,2,3,478,12
48,1,8,16,1,800,5,12,4,2,5,4,5,0,3,2,1,269,12
51,1,1,4,20,11800,5,12,4,2,5,4,1,1,1,2,3,620,12
28,1,1,1,19,18000,5,12,4,2,1,0,4,2,1,2,1,87,12
53,2,9,7,13,0,1,12,4,2,5,3,2,0,6,1,1,367,12
76,2,1,1,18,11000,3,12,4,2,1,0,1,0,6,2,3,84,12
75,2,1,1,15,14000,2,12,4,1,1,0,2,0,6,2,2,48,12
15,2,8,3,11,0,5,12,0,1,1,0,3,0,0,2,1,68,12
42,2,1,1,21,58000,3,12,4,2,1,0,3,1,1,1,1,82,12
36,1,2,3,20,28000,5,12,2,2,1,0,3,1,1,1,3,297,12
69,2,1,1,19,20400,1,12,4,2,1,0,2,0,6,2,1,78,12
56,2,1,1,21,24000,5,12,4,2,1,0,1,1,1,1,1,102,12
73,1,1,1,23,91500,1,12,4,2,1,0,2,0,6,2,2,47,12
54,1,2,1,13,0,5,12,4,2,1,0,1,0,6,2,0,27,12
63,1,1,1,17,28800,1,12,2,2,1,0,2,1,1,2,1,141,12
31,2,2,1,16,0,1,12,4,2,1,0,4,0,6,2,3,39,12
0,2,9,4,0,-19999,5,12,0,2,1,0,5,0,0,2,3,294,12
25,1,9,16,16,25000,5,12,4,2,1,1,2,1,1,1,1,464,12
26,2,6,1,17,49700,1,12,4,1,4,0,5,12,1,1,2,79,12
0,1,1,1,0,-19999,5,12,0,2,1,0,4,0,0,1,1,97,12
39,1,2,1,23,579000,3,12,4,2,4,0,1,1,1,1,3,427,12
31,2,1,21,21,52000,1,12,4,2,4,2,4,1,1,1,1,22,12
55,1,2,1,21,83000,1,12,4,2,1,0,2,0,3,1,1,123,12
77,2,1,4,16,18000,3,12,4,1,4,2,1,0,6,2,3,53,12
4,2,9,3,1,-19999,5,12,0,2,1,0,5,0,0,1,1,98,12
46,2,8,3,18,18500,1,12,4,1,1,1,2,0,2,2,1,63,12
44,1,2,1,16,23000,1,12,4,2,1,1,3,0,2,1,3,100,12
1,2,9,1,0,-19999,5,12,0,2,1,0,5,0,0,1,1,97,12
72,2,1,1,19,20700,3,12,4,2,1,0,2,0,6,1,1,35,12
6,1,8,3,3,-19999,5,12,0,2,1,1,7,0,0,1,1,189,12
29,2,1,1,20,5000,5,12,4,2,1,0,4,1,1,2,3,59,12
66,2,8,16,16,9800,1,12,4,2,5,4,2,0,6,2,1,181,12
48,1,1,1,19,1900,3,12,4,2,1,0,1,0,6,2,0,45,12
42,2,1,1,18,24000,3,12,4,2,1,0,3,1,1,1,1,468,12
54,2,9,3,22,4000,1,12,4,2,2,1,3,0,6,1,2,271,12
26,1,2,1,16,26000,5,12,4,1,1,0,1,11,1,1,3,730,12
30,2,8,1,22,80000,1,12,4,2,1,0,2,1,1,1,1,147,12
40,1,1,1,16,150000,1,12,4,2,1,0,7,1,1,1,1,697,12
72,2,1,1,20,123000,3,12,4,2,1,0,1,12,1,1,2,64,12
57,2,9,3,16,6600,1,12,4,1,2,2,4,0,6,2,3,223,12
46,1,1,4,21,200000,5,12,4,2,5,0,8,1,1,2,2,165,12
64,1,8,3,20,5400,3,12,3,1,2,2,2,0,6,2,1,89,12
20,2,2,1,16,500,5,12,4,2,1,0,2,0,3,2,3,282,12
42,1,8,3,18,5000,1,12,4,2,2,2,6,1,1,1,1,331,12
62,2,9,17,21,4000,1,12,4,1,4,1,3,0,6,1,2,69,12
76,2,1,1,16,21900,2,12,4,1,1,0,1,0,6,2,3,132,12
80,2,1,1,21,64200,3,12,4,2,1,0,1,0,6,2,2,254,12
61,2,1,1,22,113000,1,12,2,2,1,0,2,1,1,1,1,27,12
9,1,1,1,7,-19999,5,12,0,2,1,1,5,0,0,1,2,202,12
13,2,9,4,10,-19999,5,12,0,2,1,1,5,0,0,1,1,69,12
17,2,1,1,14,0,5,12,4,2,1,0,4,0,6,1,1,73,12
2,1,9,3,0,-19999,5,12,0,2,1,0,6,0,0,2,1,109,12
12,2,9,3,7,-19999,5,12,0,2,2,1,3,0,0,2,3,251,12
40,1,1,1,22,70000,1,12,4,2,1,1,4,1,1,2,1,776,12
16,2,9,3,11,5200,5,12,0,1,3,0,3,0,6,2,3,238,12
65,2,9,4,20,9000,1,12,4,2,4,0,4,0,6,1,1,104,12
34,1,2,1,16,0,5,12,4,2,1,0,5,0,6,2,3,483,12
36,1,9,3,17,91500,1,12,4,2,1,1,4,1,1,1,3,149,12
14,2,9,2,10,-19999,5,12,0,2,1,0,6,0,0,1,1,111,12
12,1,8,3,10,-19999,5,12,0,2,1,1,4,0,0,2,1,205,12
35,2,1,1,19,24160,1,12,4,2,1,0,3,1,1,1,1,506,12
41,1,1,1,21,100630,1,12,4,2,5,2,4,1,1,2,1,79,12
59,2,2,1,19,44000,1,12,4,2,4,1,4,1,1,2,2,89,12
50,1,8,8,15,26000,1,12,4,2,4,3,3,1,1,2,3,270,12
74,2,1,1,16,30000,2,12,4,1,1,0,6,0,6,2,1,101,12
65,1,1,1,21,81500,1,12,4,2,1,0,2,0,6,2,1,96,12
53,2,6,1,21,50000,1,12,4,2,4,1,4,1,1,2,1,70,12
37,2,1,1,16,44000,5,12,4,2,1,0,3,1,1,1,1,556,12
20,2,9,16,19,1600,5,12,4,1,1,0,4,1,1,1,3,58,12
19,2,2,1,16,7200,5,12,4,2,1,0,8,1,1,2,3,416,12
39,2,1,1,16,20000,1,12,4,2,1,0,3,1,1,2,3,43,12
53,1,8,3,18,29100,1,12,2,1,2,1,4,0,6,2,2,169,12
31,2,9,24,19,65000,5,12,4,2,1,0,3,1,1,1,2,148,12
3,2,2,1,1,-19999,5,12,0,2,1,0,6,0,0,2,2,63,12
62,1,9,4,22,104400,5,12,4,2,4,1,2,1,1,1,1,63,12
95,2,1,1,11,15000,2,12,4,1,4,0,2,0,6,2,1,282,12
40,1,1,1,16,30000,1,12,4,2,1,0,5,1,1,1,1,258,12
55,1,1,5,16,48000,1,12,4,2,4,1,2,1,1,1,2,291,12
49,1,1,1,22,25000,5,12,2,2,1,0,2,11,1,1,3,115,12
26,1,1,1,22,4200,1,12,4,2,5,2,1,1,1,2,3,179,12
37,2,2,1,19,60000,3,12,4,2,4,0,2,1,1,1,1,358,12
66,2,1,1,18,79900,1,12,4,2,1,0,2,0,6,2,2,39,12
4,2,9,2,2,-19999,5,12,0,2,1,0,4,0,0,2,3,103,12
71,2,1,1,19,12000,1,12,4,2,1,0,2,0,6,2,1,214,12
31,2,1,1,21,30000,1,12,4,2,1,0,2,1,1,1,3,105,12
43,1,8,1,17,91000,3,12,2,2,1,0,1,12,1,2,3,130,12
79,1,1,1,16,54570,1,12,4,2,1,0,3,0,6,2,2,68,12
25,1,1,1,21,80000,5,12,4,2,1,0,2,1,1,1,3,493,12
21,1,1,1,15,20000,5,12,4,2,1,0,3,1,1,1,3,264,12
2,1,1,11,0,-19999,5,12,0,2,1,0,7,0,0,1,1,378,12
3,2,1,4,2,-19999,5,12,0,2,1,0,4,0,0,2,2,110,12
37,2,1,1,23,50000,5,12,4,2,1,0,1,11,1,2,2,121,12
87,2,1,1,19,23800,1,12,4,2,1,0,1,0,6,2,2,142,12
22,2,9,1,17,12500,5,12,4,2,1,0,4,1,1,1,1,258,12
74,2,9,3,19,22600,1,12,4,2,2,1,3,0,6,2,2,269,12
32,1,2,1,21,75000,5,12,4,2,1,0,2,11,1,1,2,585,12
85,2,9,4,19,6000,2,12,4,1,5,4,1,0,6,2,3,175,12
58,2,2,1,14,840,5,12,4,1,1,0,1,0,6,2,3,116,12
0,1,1,1,0,-19999,5,12,0,2,1,0,5,0,0,2,1,526,12
5,1,9,5,2,-19999,5,12,0,2,1,0,5,0,0,1,3,280,12
62,2,1,1,17,0,1,12,4,2,1,0,3,0,6,2,2,41,12
37,1,2,1,1,39000,4,12,4,2,5,3,5,1,1,1,3,502,12
53,2,1,1,21,22000,2,12,4,2,1,0,2,11,1,1,3,76,12
11,1,1,1,8,-19999,5,12,0,2,1,0,6,0,0,1,3,274,12
1,2,9,3,0,-19999,5,12,0,2,1,0,3,0,0,2,1,102,12
43,2,1,1,21,56000,1,12,4,2,1,0,6,11,1,1,1,58,12
68,2,1,1,16,12000,1,12,4,2,4,2,2,1,1,2,2,44,12
76,1,1,1,16,56000,1,12,4,2,1,0,2,0,6,2,2,72,12
37,2,1,1,19,110000,1,12,4,2,1,0,3,1,1,1,1,239,12
77,1,1,1,23,339200,1,12,2,1,1,0,2,0,6,1,2,176,12
30,1,2,1,19,52000,5,12,4,2,1,0,4,1,1,1,3,203,12
60,1,1,1,20,3000,1,12,4,2,1,0,2,0,6,1,2,63,12
78,1,1,1,20,54700,3,12,4,2,1,0,1,0,6,2,2,82,12
95,2,1,1,14,15600,2,12,4,1,1,0,1,0,6,1,2,113,12
11,1,1,1,8,-19999,5,12,0,2,1,0,5,0,0,1,1,164,12
38,2,2,1,19,14000,5,12,4,2,1,0,4,1,1,2,3,355,12
2,2,1,1,0,-19999,5,12,0,2,1,0,4,0,0,1,1,83,12
59,2,9,4,21,25000,1,12,4,2,4,4,2,11,1,2,3,381,12
39,1,6,1,20,9000,1,12,4,2,5,3,4,1,1,1,1,56,12
19,1,9,15,16,23000,5,12,4,2,1,1,4,11,1,1,1,123,12
65,1,1,1,16,60000,3,12,4,2,1,0,3,1,1,2,3,44,12
8,2,6,1,6,-19999,5,12,0,2,1,0,4,0,0,1,2,140,12
67,2,8,1,21,0,1,12,4,2,1,0,3,0,6,1,1,59,12
14,1,9,17,11,-19999,5,12,0,2,1,1,3,0,0,2,2,145,12
59,2,2,1,20,42700,1,12,4,2,4,1,4,1,1,1,2,94,12
66,2,1,1,16,12700,1,12,4,2,1,0,2,0,6,1,2,201,12
20,1,1,2,16,16000,5,12,4,2,1,1,7,1,1,2,1,316,12
13,2,1,1,10,-19999,5,12,0,2,1,0,6,0,0,1,1,297,12
22,2,1,1,14,15000,5,12,4,2,1,0,3,0,3,1,2,81,12
60,1,2,1,18,204200,1,13,4,2,1,0,2,0,6,1,1,42,13
60,2,1,1,21,103000,3,13,4,2,1,0,1,1,1,1,2,105,13
34,1,1,1,16,100000,1,13,4,2,1,0,4,1,1,1,1,64,13
0,2,2,1,0,-19999,5,13,0,2,1,0,8,0,0,2,3,651,13
18,2,1,1,14,0,5,13,4,2,1,0,5,0,6,1,1,103,13
6,2,2,1,3,-19999,5,13,0,1,1,0,3,0,0,2,3,984,13
1,1,1,1,0,-19999,5,13,0,2,1,0,3,0,0,1,1,97,13
21,2,9,2,16,11600,5,13,4,2,1,1,4,0,6,2,1,160,13
11,2,1,1,8,-19999,5,13,0,2,1,0,4,0,0,1,1,38,13
35,1,1,1,21,24000,5,13,4,2,1,0,3,1,1,1,2,74,13
20,1,6,1,19,6000,5,13,4,2,1,0,1,0,6,1,0,38,13
8,2,1,1,4,-19999,5,13,0,2,1,0,6,0,0,2,1,257,13
56,2,2,1,19,37200,3,13,4,1,1,0,1,1,1,2,3,256,13
6,1,1,1,3,-19999,5,13,0,1,1,0,4,0,0,2,1,166,13
30,1,1,1,21,45000,1,13,4,2,1,0,4,1,1,1,2,464,13
15,1,2,1,12,1200,5,13,0,2,1,0,3,0,0,2,2,402,13
23,2,1,1,19,0,5,13,4,2,1,0,3,0,3,1,1,108,13
39,2,9,1,19,33000,5,13,4,2,1,2,4,1,1,1,1,677,13
40,1,9,1,22,113200,5,13,4,2,1,0,1,11,1,1,1,98,13
25,2,1,1,17,10800,5,13,4,2,1,0,4,1,1,1,1,396,13
33,2,1,1,21,21600,1,13,4,2,1,0,2,1,1,1,1,64,13
70,1,2,1,14,14400,2,13,4,2,1,0,1,0,6,2,3,67,13
52,1,2,1,21,8800,5,13,4,2,1,0,2,11,1,1,1,128,13
40,2,2,1,16,6500,3,13,4,2,1,0,5,1,1,1,3,170,13
32,1,2,1,20,400,3,13,4,2,1,1,6,0,3,2,1,177,13
17,1,1,1,14,8700,5,13,4,2,1,0,5,1,1,2,1,75,13
19,1,2,1,16,0,5,13,4,2,1,0,3,0,6,2,3,190,13
86,2,1,1,16,12100,5,13,4,1,1,0,1,0,6,2,3,131,13
92,2,1,1,18,24800,1,13,4,1,1,0,2,0,6,2,2,481,13
5,1,9,1,2,-19999,5,13,0,2,1,0,6,0,0,2,4,265,13
61,2,1,1,16,41000,1,13,4,2,1,0,2,1,1,2,1,128,13
47,2,6,1,21,90050,1,13,4,2,5,1,2,1,1,1,1,63,13
54,1,2,1,16,890,1,13,4,2,1,0,2,0,6,2,3,545,13
38,1,1,1,19,73000,5,13,4,2,1,1,7,1,1,2,2,163,13
33,1,6,1,21,98000,1,13,4,2,5,0,2,1,1,1,3,90,13
